# date	league	home	away	league_id	home_id	away_id	fixture_id
2026-02-22	2. bundesliga	Hannover 96	Dynamo Dresden	79	166	183	1388816
2026-02-22	2. bundesliga	Preußen Münster	1. FC Kaiserslautern	79	1313	745	1388819
2026-02-22	2. bundesliga	SC Paderborn 07	Hertha BSC	79	185	159	1388818
2026-02-22	bundesliga	SC Freiburg	Borussia Mönchengladbach	78	160	163	1388508
2026-02-22	bundesliga	FC St. Pauli	Werder Bremen	78	186	162	1388512
2026-02-22	bundesliga	1. FC Heidenheim	VfB Stuttgart	78	180	172	1388509
2026-02-22	championship	Sheffield Utd	Sheffield Wednesday	40	62	74	1386944
2026-02-22	czech first league	Bohemians 1905	Dukla Praha	345	3714	3715	1384827
2026-02-22	czech first league	Baník Ostrava	Mlada Boleslav	345	3713	640	1384830
2026-02-22	czech first league	Teplice	Sigma Olomouc	345	3720	2250	1384834
2026-02-22	czech first league	Plzen	Sparta Praha	345	567	628	1384831
2026-02-22	eredivisie	Twente	Groningen	88	415	202	1381081
2026-02-22	eredivisie	GO Ahead Eagles	Heracles	88	410	206	1381077
2026-02-22	eredivisie	Utrecht	PEC Zwolle	88	207	193	1381082
2026-02-22	eredivisie	AZ Alkmaar	Sparta Rotterdam	88	201	426	1381075
2026-02-22	eredivisie	Feyenoord	Telstar	88	209	427	1381076
2026-02-22	laliga	Getafe	Sevilla	140	546	536	1391065
2026-02-22	laliga	Barcelona	Levante	140	529	539	1391062
2026-02-22	laliga	Celta Vigo	Mallorca	140	538	798	1391064
2026-02-22	laliga	Villarreal	Valencia	140	533	532	1391068
2026-02-22	laliga2	Sporting Gijon	Valladolid	141	731	720	1392054
2026-02-22	laliga2	FC Andorra	Zaragoza	141	8157	732	1396975
2026-02-22	laliga2	Racing Santander	Burgos	141	4665	9580	1392053
2026-02-22	laliga2	Malaga	Albacete	141	535	722	1392056
2026-02-22	liga mx	Atlas	Atletico San Luis	262	2283	2314	1492519
2026-02-22	liga mx	Leon	Santos Laguna	262	2289	2285	1492520
2026-02-22	liga mx	Necaxa	Toluca	262	2288	2281	1492521
2026-02-22	liga mx	Cruz Azul	Guadalajara Chivas	262	2295	2278	1492522
2026-02-22	liga mx	Club Tijuana	Mazatlán	262	2280	14002	1492525
2026-02-22	liga portugal	Estoril	GIL Vicente	94	230	762	1396439
2026-02-22	liga portugal	FC Porto	Rio Ave	94	212	226	1396442
2026-02-22	liga portugal 2	Felgueiras 1932	Penafiel	95	4744	235	1398169
2026-02-22	liga portugal 2	Chaves	Farense	95	223	231	1398167
2026-02-22	liga portugal 2	Portimonense	Academico Viseu	95	216	238	1398174
2026-02-22	liga portugal 2	Lusitânia Lourosa	Feirense	95	6358	213	1398171
2026-02-22	liga pro ecuador	Universidad Catolica	Emelec	242	1157	1148	1519263
2026-02-22	liga pro ecuador	Macara	Leones del Norte	242	1155	19034	1519261
2026-02-22	liga pro ecuador	Delfin SC	Deportivo Cuenca	242	1149	1154	1519258
2026-02-22	liga profesional argentina	Central Cordoba de Santiago	Tigre	128	1065	452	1491896
2026-02-22	liga profesional argentina	San Lorenzo	Estudiantes de Rio Cuarto	128	460	2424	1491905
2026-02-22	liga profesional argentina	Argentinos JRS	Lanus	128	458	446	1491893
2026-02-22	liga profesional argentina	Velez Sarsfield	River Plate	128	438	435	1491907
2026-02-22	ligue 1	Auxerre	Rennes	61	108	94	1387897
2026-02-22	ligue 1	Angers	Lille	61	77	79	1387896
2026-02-22	ligue 1	Nantes	Le Havre	61	83	111	1387900
2026-02-22	ligue 1	Nice	Lorient	61	84	97	1387901
2026-02-22	ligue 1	Strasbourg	Lyon	61	95	80	1387903
2026-02-22	mls	DC United	Philadelphia Union	253	1615	1599	1490777
2026-02-22	mls	Orlando City SC	New York Red Bulls	253	1598	1602	1490778
2026-02-22	mls	Vancouver Whitecaps	Real Salt Lake	253	1603	1606	1490779
2026-02-22	mls	Austin	Minnesota United FC	253	16489	1612	1490780
2026-02-22	mls	FC Dallas	Toronto FC	253	1597	1601	1490781
2026-02-22	mls	Houston Dynamo	Chicago Fire	253	1600	1607	1490782
2026-02-22	mls	Nashville SC	New England Revolution	253	9569	1609	1490783
2026-02-22	mls	Los Angeles FC	Inter Miami	253	1616	9568	1490784
2026-02-22	mls	Portland Timbers	Columbus Crew	253	1617	1613	1490785
2026-02-22	mls	San Diego	CF Montreal	253	25484	1614	1490786
2026-02-22	mls	San Jose Earthquakes	Sporting Kansas City	253	1596	1611	1490787
2026-02-22	premier league	Crystal Palace	Wolves	39	52	39	1379232
2026-02-22	premier league	Nottingham Forest	Liverpool	39	65	40	1379235
2026-02-22	premier league	Sunderland	Fulham	39	746	36	1379236
2026-02-22	premier league	Tottenham	Arsenal	39	47	42	1379237
2026-02-22	premiership	Celtic	Hibernian	179	247	249	1382829
2026-02-22	premiership	Livingston	Rangers	179	255	257	1382832
2026-02-22	primera a colombia	Atletico Nacional	Alianza Valledupar	239	1137	1141	1506001
2026-02-22	primera a colombia	Internacional de Bogota	Millonarios	239	1134	1125	1506002
2026-02-22	primera a colombia	Santa Fe	Junior	239	1139	1135	1506003
2026-02-22	primera división paraguay	Club Guarani	2 de Mayo	250	1174	2140	1504996
2026-02-22	pro league	Genk	Standard Liege	144	742	733	1382633
2026-02-22	pro league	RAAL La Louvière	KV Mechelen	144	5902	266	1382628
2026-02-22	pro league	Zulte Waregem	Anderlecht	144	600	554	1382631
2026-02-22	pro league	KVC Westerlo	Charleroi	144	261	736	1382630
2026-02-22	serie a italia	Genoa	Torino	135	495	503	1378118
2026-02-22	serie a italia	Atalanta	Napoli	135	499	492	1378114
2026-02-22	serie a italia	AC Milan	Parma	135	489	523	1378121
2026-02-22	serie a italia	AS Roma	Cremonese	135	497	520	1378122
2026-02-22	serie b	Juve Stabia	Modena	136	863	899	1419849
2026-02-22	serie b	Reggiana	Avellino	136	880	528	1419848
2026-02-22	super league switzerland	FC Sion	BSC Young Boys	207	630	565	1494551
2026-02-22	super league switzerland	FC Lugano	Lausanne	207	606	1014	1494552
2026-02-22	super league switzerland	FC Luzern	FC Basel 1893	207	644	551	1494553
2026-02-22	super lig	Kayserispor	Antalyaspor	203	1001	1005	1394637
2026-02-22	super lig	Gaziantep FK	Trabzonspor	203	3573	998	1394635
2026-02-22	super lig	Beşiktaş	Göztepe	203	549	994	1394632
2026-02-22	super lig	Fatih Karagümrük	Samsunspor	203	3589	3603	1394636
2026-02-22	superligaen	Zalaegerszegi TE	Debreceni VSC	271	2414	2392	1380311
2026-02-22	superligaen	Paks	Gyori ETO FC	271	2390	2402	1380309
